"R0000100","R7006500","R7703700","R8496100","T0987800","T2210000","T3107800"
10829,-5,-5,-5,-5,-5,-5
10830,-5,-5,-5,-5,-5,-5
10831,45000,63200,64148,83800,57500,-5
10832,-5,-5,-5,-5,-5,-5
10833,-5,-5,-5,-5,-5,-5
10834,-5,-5,-5,-5,-5,-5
10835,-5,-5,-5,-5,-5,-5
10836,-5,-5,-5,-5,-5,-5
10837,-5,-5,-5,-5,-5,-5
10838,-5,-5,-5,-5,-5,-5
10839,-5,-5,-5,-5,-5,-5
10840,-5,-5,-5,-5,-5,-5
10841,24000,-2,-2,34000,32000,42000
10842,-5,-5,-5,-5,-5,-5
10843,-5,-5,-5,-5,-5,-5
10844,56000,50000,67000,64000,92000,440692
10845,-5,-5,-5,-5,-5,-5
10846,-5,-5,-5,-5,-5,-5
10847,-5,-5,-5,-5,-5,-5
10848,-5,-5,-5,-5,-5,-5
10849,8287,-5,-5,-5,-5,-5
10850,-5,-5,-5,-5,-5,-5
10851,-5,-5,-5,-5,-5,-5
10852,-5,-5,-5,-5,-5,-5
10853,-5,-5,-5,-5,-5,-5
10854,22000,24000,13700,25000,20000,25000
10855,37000,42420,37000,40000,48000,48000
10856,-5,-5,-5,-5,-5,-5
10857,-5,-5,-5,-5,-5,-5
10858,-5,-5,-5,-5,-5,-5
10859,-5,-5,-5,-5,-5,-5
10860,-5,-5,-5,-5,-5,-5
10861,-5,-5,-5,-5,-5,-5
10862,-5,-5,-5,-5,-5,-5
10863,-5,-5,-5,-5,-5,-5
10864,-5,-5,-5,-5,-5,-5
10865,-5,-5,-5,-5,-5,-5
10866,-5,-5,-5,-5,-5,-5
10867,-5,-5,-5,-5,-5,-5
10868,-5,-5,-5,-5,-5,-5
10869,-5,-5,-5,-5,-5,-5
10870,-5,-5,-5,-5,-5,-5
10871,-5,-5,-5,-5,-5,-5
10872,-5,-5,-5,-5,-5,-5
10873,-5,-5,-5,-5,-5,-5
10874,-5,-5,-5,-5,-5,-5
10875,-5,-5,-5,-5,-5,-5
10876,-5,-5,-5,-5,-5,-5
10877,-5,-5,-5,-5,-5,-5
10878,-5,-5,-5,-5,-5,-5
10879,-5,-5,-5,-5,-5,-5
10880,-5,-5,-5,-5,-5,-5
10881,-5,-5,-5,-5,-5,-5
10882,35000,78000,48000,55600,37400,35000
10883,36800,-2,-5,-5,6720,10500
10884,-5,-5,-5,-5,-5,-5
10885,-5,-5,-5,-5,-5,-5
10886,-5,-5,-5,-5,-5,-5
10887,-5,-5,-5,-5,-5,-5
10888,-5,-5,-5,-5,-5,-5
10889,-5,-5,-5,-5,-5,-5
10890,-5,-5,-5,-5,-5,-5
10891,30000,31000,-2,29385,26778,36211
10892,-5,-5,-5,-5,-5,-5
10893,20000,28000,49000,43400,49000,50000
10894,115502,61000,76000,85000,95050,73060
10895,-5,-5,-5,-5,-5,-5
10896,-5,-5,-5,-5,-5,-5
10897,-5,-5,-5,-5,-5,-5
10898,-5,-5,-5,-5,-5,-5
10899,-5,-5,-5,-5,-5,-5
10900,-5,-5,-5,-5,-5,-5
10901,-5,-5,-5,-5,-5,-5
10902,-5,-5,-5,-5,-5,-5
10903,-5,-5,-5,-5,-5,-5
10904,-5,-5,-5,-5,-5,-5
10905,-5,-5,-5,-5,-5,-5
10906,-5,-5,-5,-5,-5,-5
10907,-5,-5,-5,-5,-5,-5
10908,18000,3510,21448,36756,60400,-2
10909,-5,-5,-5,-5,-5,-5
10910,-5,-5,-5,-5,-5,-5
10911,31000,20000,22400,22000,26000,24852
10912,-5,-5,-5,-5,-5,-5
10913,-2,-2,-5,20950,-2,500
10914,-5,-5,-5,-5,-5,-5
10915,-5,-5,-5,-5,-5,-5
10916,-5,-5,-5,-5,-5,-5
10917,-5,-5,-5,-5,-5,-5
10918,-5,-5,-5,-5,-5,-5
10919,-5,-5,-5,-5,-5,-5
10920,-5,-5,-5,-5,-5,-5
10921,-5,-5,-5,-5,-5,-5
10922,-5,-5,-5,-5,-5,-5
10923,-5,-5,-5,-5,-5,-5
10924,-5,-5,-5,-5,-5,-5
10925,-5,-5,-5,-5,-5,-5
10926,-5,-5,-5,-5,-5,-5
10927,-5,-5,-5,-5,-5,-5
10928,-5,-5,-5,-5,-5,-5
10929,-5,-5,-5,-5,-5,-5
10930,-5,-5,-5,-5,-5,-5
10931,-5,-5,-5,-5,-5,-5
10932,-5,-5,-5,-5,-5,-5
10933,-5,-5,-5,-5,-5,-5
10934,-5,-5,-5,-5,-5,-5
10935,-5,-5,-5,-5,-5,-5
10936,49704,55000,-5,-5,70070,-5
10937,-5,-5,-5,-5,-5,-5
10938,-5,-5,-5,-5,-5,-5
10939,-5,-5,-5,-5,-5,-5
10940,-5,-5,-5,-5,-5,-5
10941,-5,-5,-5,-5,-5,-5
10942,-5,-5,-5,-5,-5,-5
10943,0,19000,-2,8100,12160,7200
10944,-5,-5,-5,-5,-5,-5
10945,-2,25000,86000,116000,106200,146200
10946,-5,-5,-5,-5,-5,-5
10947,-5,-5,-5,-5,-5,-5
10948,-5,-5,-5,-5,-5,-5
10949,-5,-5,-5,-5,-5,-5
10950,-5,-5,-5,-5,-5,-5
10951,-5,-5,-5,-5,-5,-5
10952,-5,-5,-5,-5,-5,-5
10953,-5,-5,-5,-5,-5,-5
10954,-5,-5,-5,-5,-5,-5
10955,-5,-5,-5,-5,-5,-5
10956,-5,-5,-5,-5,-5,-5
10957,-5,-5,-5,-5,-5,-5
10958,-5,-5,-5,-5,-5,-5
10959,-5,-5,-5,-5,-5,-5
10960,-5,-5,-5,-5,-5,-5
10961,-5,-5,-5,-5,-5,-5
10962,-5,-5,-5,-5,-5,-5
10963,14724,36000,-2,-2,-5,2400
10964,-5,-5,-5,-5,-5,-5
10965,-5,-5,-5,-5,-5,-5
10966,-5,-5,-5,-5,-5,-5
10967,-5,-5,-5,77500,38000,32000
10968,-5,-5,-5,-5,-5,-5
10969,-5,-5,-5,-5,94000,96000
10970,-5,-5,-5,-5,-5,-5
10971,-5,-5,-5,-5,-5,-5
10972,-5,-5,-5,-5,-5,-5
10973,-5,-5,-5,-5,-5,-5
10974,-5,-5,-5,-5,-5,-5
10975,-5,-5,-5,-5,-5,-5
10976,-5,-5,-5,-5,-5,-5
10977,-5,-5,-5,-5,-5,-5
10978,-5,-5,-5,-5,-5,-5
10979,-5,-5,-5,-5,-5,-5
10980,45000,50000,35516,38935,64220,51440
10981,-5,-5,-5,-5,-5,-5
10982,-5,-5,-5,-5,-5,-5
10983,-5,-5,-5,-5,-5,-5
10984,22000,30000,28000,0,39000,20000
10985,-5,-5,-5,-5,-5,-5
10986,-5,-5,-5,-5,-5,-5
10987,-5,-5,-5,-5,-5,-5
10988,-5,-5,-5,-5,-5,-5
10989,-5,-5,-5,-5,-5,-5
10990,-5,-5,-5,-5,-5,-5
10991,-5,-5,-5,-5,-5,-5
10992,-5,-5,-5,-5,-5,-5
10993,-5,-5,-5,-5,-5,-5
10994,-5,-5,-5,-5,-5,-5
10995,-5,-5,-5,-5,-5,-5
10996,-5,-5,-5,-5,-5,-5
10997,-5,-5,-5,-5,-5,-5
10998,30000,10000,111700,62500,58000,-5
10999,-5,-5,-5,-5,-5,-5
11000,-5,-5,-5,-5,-5,-5
11001,30000,50000,70800,79000,74000,80000
11002,70000,40000,40000,44000,40000,15696
11003,-5,-5,-5,-5,-5,-5
11004,-5,-5,-5,-5,-5,-5
11005,-5,-5,-5,-5,-5,-5
11006,-5,-5,-5,-5,-5,-5
11007,-1,55000,42000,49500,144000,98000
11008,-5,-5,-5,-5,-5,-5
11009,-5,-5,-5,-5,-5,-5
11010,-5,-5,-5,-5,-5,-5
11011,-5,-5,-5,-5,-5,-5
11012,-5,-5,-5,-5,-5,-5
11013,-5,-5,-5,-5,-5,-5
11014,-5,-5,17196,10080,17772,10702
11015,122500,390662,148000,172000,252500,250000
11016,-5,-5,-5,-5,-5,-5
11017,-5,-5,-5,-5,-5,-5
11018,32400,101000,46233,44096,50000,40132
11019,36650,30000,47012,40000,49010,62000
11020,-5,-5,-5,-5,-5,-5
11021,-5,-5,-5,-5,-5,-5
11022,-5,-5,-5,-5,-5,-5
11023,-5,-5,-5,-5,-5,-5
11024,-5,-5,-5,-5,-5,-5
11025,-5,-5,-5,-5,-5,-5
11026,-5,-5,-5,-5,-5,-5
11027,-5,-5,-5,-5,-5,-5
11028,-5,-5,-5,-5,-5,-5
11029,-5,-5,-5,-5,-5,-5
11030,-5,-5,-5,-5,-5,-5
11031,-5,-5,-5,-5,-5,-5
11032,-5,-5,-5,-5,-5,-5
11033,-5,-5,-5,-5,-5,-5
11034,-5,-5,-5,-5,-5,-5
11035,-5,-5,-5,-5,-5,-5
11036,-5,-5,-5,-5,-5,-5
11037,59000,67000,76000,81700,75000,71000
11038,-5,-5,-5,-5,-5,-5
11039,-5,-5,-5,-5,-5,-5
11040,-5,-5,-5,-5,-5,-5
11041,-5,-5,-5,-5,-5,-5
11042,63000,-2,73500,-5,-5,-5
11043,-5,-5,-5,-5,-5,-5
11044,73000,68000,86000,107510,118000,-2
11045,-5,-5,-5,-5,-5,-5
11046,-5,-5,-5,-5,-5,-5
11047,-5,-5,-5,-5,-5,-5
11048,-5,-5,-5,-5,-5,-5
11049,-5,-5,-5,-5,-5,-5
11050,-5,-5,-5,-5,-5,-5
11051,16000,15000,6477,0,68000,-5
11052,-5,-5,-5,-5,-5,-5
11053,-5,-5,-5,-5,-5,-5
11054,-2,-2,-2,32000,59860,-2
11055,-5,-5,-5,-5,-5,-5
11056,-5,-5,-5,-5,-5,-5
11057,-5,-5,-5,-5,-5,-5
11058,-5,-5,-5,-5,-5,-5
11059,-5,-5,-5,-5,-5,-5
11060,29994,142752,34464,24808,16000,36224
11061,-5,-5,-5,-5,-5,-5
11062,-5,-5,-5,-5,-5,-5
11063,-5,-5,-5,-5,-5,-5
11064,-5,-5,-5,500,9668,13320
11065,-5,-5,-5,-5,-5,-5
11066,-5,-5,-5,-5,-5,-5
11067,-5,-5,-5,-5,-5,-5
11068,-5,-5,-5,-5,-5,-5
11069,-5,-5,-5,-5,-5,-5
11070,22000,-2,25000,11000,18404,16476
11071,57500,66600,92080,120850,233464,102000
11072,60000,67400,95000,83000,145000,60000
11073,-5,-5,-5,-5,-5,-5
11074,-5,-5,-5,-5,-5,-5
11075,88500,-5,-5,-5,-5,-5
11076,-5,-5,-5,-5,-5,-5
11077,-5,-5,-5,-5,-5,-5
11078,-5,-5,-5,-5,-5,-5
11079,-5,-5,-5,-5,-5,-5
11080,-5,-5,-5,-5,-5,-5
11081,-5,-5,-5,-5,-5,-5
11082,-5,-5,-5,-5,15000,17000
11083,12000,12350,0,0,2400,6630
11084,-5,-5,-5,-5,-5,-5
11085,-2,-2,-2,148160,50000,46800
11086,-5,-5,-5,-5,-5,-5
11087,-5,-5,-5,-5,-5,-5
11088,-5,-5,-5,-5,-5,-5
11089,-5,-5,-5,-5,-5,-5
11090,-5,-5,-5,-5,-5,-5
11091,-5,92000,-5,-5,-5,-5
11092,-5,-5,-5,-5,-5,-5
11093,-5,-5,-5,-5,-5,-5
11094,-5,-5,-5,-5,-5,-5
11095,-5,-5,-5,-5,-5,-5
11096,2104,8280,7716,7200,1017,9648
11097,-5,-5,-5,-5,-5,-5
11098,-5,-5,-5,-5,-5,-5
11099,-5,-5,-5,-5,-5,-5
11100,-5,-5,-5,-5,-5,-5
11101,-5,-5,-5,-5,-5,-5
11102,-5,-5,-5,-5,-5,-5
11103,-5,-5,-5,-5,-5,-5
11104,-5,-5,-5,-5,-5,-5
11105,-5,-5,-5,-5,-5,-5
11106,21000,25000,26000,35000,15188,10548
11107,-5,-5,-5,-5,-5,-5
11108,-5,-5,-5,-5,-5,-5
11109,26033,13768,29224,65188,53870,48840
11110,-5,-5,-5,-5,-5,-5
11111,-5,-5,-5,-5,-5,-5
11112,-5,-5,-5,-5,-5,-5
11113,-5,-5,-5,-5,-5,-5
11114,-5,-5,-5,-5,-5,-5
11115,-5,-5,-5,-5,-5,-5
11116,-5,-5,-5,-5,-5,-5
11117,-5,-5,-5,-5,-5,-5
11118,60000,64676,-5,52700,71520,59095
11119,-5,-5,-5,-5,-5,-5
11120,-5,-5,-5,-5,-5,-5
11121,-5,-5,-5,-5,-5,-5
11122,-5,-5,-5,-5,-5,-5
11123,-5,-5,-5,-5,-5,-5
11124,-5,-5,-5,-5,-5,-5
11125,-5,-5,-5,-5,-5,-5
11126,-5,-5,-5,-5,-5,-5
11127,-5,-5,-5,-5,-5,-5
11128,-5,-5,-5,-5,-5,-5
11129,-5,-5,-5,-5,-5,-5
11130,-5,-5,-5,-5,-5,-5
11131,-5,-5,-5,-5,-5,-5
11132,-5,-5,-1,-5,-5,-2
11133,-5,-5,-5,-5,-5,-5
11134,-5,-5,-5,-5,-5,-5
11135,-5,-5,-5,-5,-5,-5
11136,-5,-5,-5,-5,-5,-5
11137,-5,-5,-5,-5,-5,-5
11138,-5,-5,-5,-5,-5,-5
11139,-5,-5,-5,-5,-5,-5
11140,-5,-5,-5,-5,-5,-5
11141,-5,-5,-5,-5,-5,-5
11142,-2,101500,109500,108500,127500,144600
11143,-5,-5,-5,-5,-5,-5
11144,-5,-5,-5,-5,-5,-5
11145,-5,-5,-5,-5,-5,-5
11146,-5,-5,-5,-5,-5,-5
11147,-5,-5,-5,-5,-5,-5
11148,-5,-5,-5,-5,-5,-5
11149,-5,-5,-5,-5,-5,-5
11150,-5,-5,-5,-5,-5,-5
11151,-5,-5,-5,-5,-5,-5
11152,-5,-5,-5,-5,-5,-5
11153,-5,-5,-5,-5,-5,-5
11154,-5,-5,-5,-5,-5,-5
11155,-5,-5,-5,-5,-5,-5
11156,-5,-5,-5,-5,-5,-5
11157,-5,-5,-5,-5,-1,-1
11158,-5,-5,-5,-5,-5,-5
11159,-5,-5,-5,-5,-5,-5
11160,-5,-5,-5,-5,-5,-5
11161,-5,-5,-5,-5,-5,-5
11162,-5,-5,-5,-5,-5,-5
11163,-5,-5,-5,-5,-5,-5
11164,-5,-5,-5,-5,-5,-5
11165,-5,-5,50000,57600,61000,85000
11166,-5,-5,-5,-5,-5,-5
11167,-5,-5,-5,-5,-5,-5
11168,-5,-5,-5,-5,-5,-5
11169,-5,-5,-5,-5,-5,-5
11170,-5,-5,-5,-5,-5,-5
11171,-5,-5,-5,-5,-5,-5
11172,-5,-5,-5,-5,-5,-5
11173,-5,-5,-5,-5,-5,-5
11174,-5,-5,-5,-5,-5,-5
11175,-5,-5,-5,-5,-5,-5
11176,-5,-5,-5,-5,-5,-5
11177,-5,-5,-5,-5,-5,-5
11178,-5,-5,-5,-5,-5,-5
11179,-5,-5,-5,-5,-5,-5
11180,-5,-5,-5,-5,-5,-5
11181,-5,-5,-5,-5,-5,-5
11182,-5,-5,-5,-5,-5,-5
11183,-5,-5,-5,-5,-5,-5
11184,-5,-5,-5,-5,-5,-5
11185,40000,37000,0,57000,42000,42300
11186,51500,-5,-5,-5,-5,-5
11187,-5,-5,-5,-5,-5,-5
11188,-5,-5,-5,-5,-5,-5
11189,-5,-5,-5,-5,-5,-5
11190,-5,-5,-5,-5,-5,-5
11191,-5,-5,-5,-5,-5,-5
11192,-2,30600,-2,92500,-1,-2
11193,-5,-5,-5,-5,-5,-5
11194,-5,-5,-5,-5,-5,-5
11195,-5,-5,-5,-5,-5,-5
11196,-5,-5,-5,-5,-5,-5
11197,-5,-5,-5,-5,-5,-5
11198,-5,-5,-5,-5,-5,-5
11199,-5,-5,-5,43392,-2,102360
11200,-5,-5,-5,-5,-5,-5
11201,-5,-5,-5,-5,-5,-5
11202,-5,-5,-5,-5,-5,-5
11203,-5,-5,-5,-5,-5,-5
11204,-5,-5,-5,-5,-5,-5
11205,-5,-5,-5,-5,-5,-5
11206,-5,-5,-5,-5,-5,-5
11207,-5,-5,-5,-5,-5,-5
11208,-5,-5,-5,-5,-5,-5
11209,65000,70000,105000,91000,130000,107560
11210,-5,-5,-5,-5,-5,-5
11211,-5,-5,-5,-5,-5,-5
11212,-5,-5,-5,-5,-5,-5
11213,-5,-5,-5,-5,-5,-5
11214,-5,-5,-5,-5,-5,-5
11215,28000,15720,29000,255000,152000,14500
11216,-5,-5,-5,-5,-5,-5
11217,-5,-5,-5,-5,-5,-5
11218,-5,-5,-5,70000,67000,80010
11219,-5,-5,-5,-5,-5,-5
11220,-5,-5,-5,-5,-5,-5
11221,47400,46800,50000,43000,58000,44070
11222,-5,-5,-5,-5,-5,-5
11223,-5,-5,-5,-5,-5,-5
11224,-5,-5,-5,-5,-5,-5
11225,-5,-5,-5,-5,-5,-5
11226,-5,-5,-5,-5,-5,-5
11227,60020,82000,87300,163000,46000,63000
11228,-5,-5,-5,-5,-5,-5
11229,-5,-5,-5,-5,-5,-5
11230,-5,-5,-5,-5,-5,-5
11231,10000,11000,11000,15000,15000,10000
11232,-5,-5,-5,-5,-5,-5
11233,-5,-5,-5,-5,-5,-5
11234,-5,-5,-5,-5,-5,-5
11235,-5,-5,-5,-5,-5,-5
11236,64525,40598,-2,-2,-5,-5
11237,-5,-5,-5,-5,-5,-5
11238,-5,-5,-5,-5,-5,-5
11239,-5,-5,-5,-5,-5,-5
11240,-5,-5,-5,-5,-5,-5
11241,92150,165000,108000,128000,94000,100000
11242,-5,-5,-5,-5,-5,-5
11243,-5,-5,-5,-5,-5,-5
11244,-5,-5,-5,-5,-5,-5
11245,-5,-5,-5,-5,-5,-5
11246,-5,-5,-5,-5,-5,-5
11247,60000,62400,81000,64000,81000,64200
11248,-5,-5,-5,-5,-5,-5
11249,-5,-5,-5,-5,-5,-5
11250,-5,-5,-5,-5,-5,-5
11251,-5,-5,-5,-5,-5,-5
11252,-5,-5,-5,-5,-5,-5
11253,-5,-5,-5,-5,-5,-5
11254,-5,-5,-5,-5,-5,-5
11255,-5,-5,-5,-5,-5,-5
11256,-5,-5,-5,-5,-5,-5
11257,-5,-5,-5,-5,-5,-5
11258,-5,-5,-5,-5,-5,-5
11259,-5,-5,-5,-5,-5,-5
11260,-5,-5,-5,-5,-5,-5
11261,-5,-5,-5,-5,-5,-5
11262,-5,-5,-5,-5,-5,-5
11263,-5,-5,-5,-5,-5,-5
11264,-5,-5,-5,-5,-5,-5
11265,-5,-5,-5,-5,-5,-5
11266,-5,-5,-5,-5,-5,-5
11267,-5,-5,-5,-5,-5,-5
11268,-5,-5,-5,-5,-5,-5
11269,-5,-5,-5,-5,-5,-5
11270,-5,-5,-5,-5,-5,-5
11271,-5,-5,-5,-5,-5,-5
11272,-5,-5,-5,-5,-5,-5
11273,-5,-5,-5,-5,-5,-5
11274,48530,50000,51030,66000,65000,67000
11275,41500,25000,21000,36600,75500,100100
11276,-5,-5,-5,-5,-5,-5
11277,-5,-5,-5,-5,-5,-5
11278,-5,-5,-5,-5,-5,-5
11279,-5,-5,-5,-5,-5,-5
11280,-5,-5,-5,-5,-5,-5
11281,-5,-5,-5,-5,-5,-5
11282,-5,-5,-5,-5,-5,-5
11283,-5,-5,-5,-5,-5,-5
11284,-5,-5,-5,-5,-5,-5
11285,-5,-5,-5,-5,-5,-5
11286,-5,-5,-5,-5,-5,-5
11287,-5,-5,-5,-5,-5,-5
11288,-5,-5,-5,-5,-5,-5
11289,-5,-5,-5,-5,-5,-5
11290,-5,-5,-5,-5,-5,-5
11291,-5,-5,-5,-5,-5,-5
11292,-5,-5,-5,-5,-5,-5
11293,-5,-5,-5,-5,-5,-5
11294,-5,-5,-5,-5,-5,-5
11295,62000,-5,-5,-5,-5,-5
11296,-5,-5,-5,-5,-5,-5
11297,-5,-5,-5,-5,-5,-5
11298,-5,-5,-5,-5,-5,-5
11299,-5,-5,-5,-5,-5,-5
11300,-5,-5,-5,-5,-5,-5
11301,82000,86000,125000,106000,123000,59000
11302,-5,-5,-5,-5,-5,-5
11303,-5,-5,-5,-5,-5,-5
11304,-5,-5,-5,-5,-5,-5
11305,-5,-5,-5,-5,-5,-5
11306,48260,-5,-5,-5,-5,-5
11307,-5,-5,-5,-5,-5,-5
11308,-5,-5,-5,-5,-5,-5
11309,106800,390662,141800,479983,141100,440692
11310,-5,-5,-5,-5,-5,-5
11311,-5,-5,-5,-5,-5,-5
11312,-5,-5,-5,-5,-5,-5
11313,-5,-5,-5,-5,-5,-5
11314,-5,-5,-5,-5,-5,-5
11315,-5,-5,-5,-5,-5,-5
11316,-5,-5,-5,-5,-5,-5
11317,2100,-2,70700,52000,62500,66000
11318,-5,-5,-5,-5,-5,-5
11319,60440,69000,69560,60500,80000,101204
11320,-5,-5,-5,-5,-5,-5
11321,-5,-5,-5,-5,-5,-5
11322,-5,-5,-5,-5,-5,-5
11323,-5,-5,-5,-5,-5,-5
11324,-5,-5,-5,-5,-5,-5
11325,66240,56100,88032,104496,108400,114700
11326,-5,-5,-5,-5,-5,-5
11327,-5,-5,-5,-5,-5,-5
11328,86200,61000,55000,-5,143000,143000
11329,-5,-5,-5,-5,-5,-5
11330,-5,-5,-5,-5,-5,-5
11331,-5,-5,-5,-5,-5,-5
11332,-5,-5,-5,-5,-5,-5
11333,-5,-5,-5,-5,-5,-5
11334,26000,-5,-5,-5,-5,-5
11335,-5,-5,-5,-5,-5,-5
11336,-5,-5,-5,-5,-5,-5
11337,48000,41720,-2,41000,30408,22500
11338,-5,-5,-5,-5,-5,-5
11339,-5,-5,-5,-5,-5,-5
11340,122000,125000,140000,145000,160000,184000
11341,-5,-5,-5,-5,-5,-5
11342,-5,0,25000,-5,-5,-5
11343,-5,-5,-5,-5,-5,-5
11344,-5,-5,-5,-5,-5,-5
11345,-5,-5,-5,-5,-5,-5
11346,-5,-5,-5,-5,-5,-5
11347,-5,-5,-5,-5,-5,-5
11348,-5,-5,-5,-5,-5,-5
11349,-5,-5,-5,-5,-5,-5
11350,-5,-5,-5,-5,-5,-5
11351,-5,-5,-5,-5,-5,-5
11352,-5,-5,-5,-5,-5,-5
11353,-5,-5,-5,-5,-5,-5
11354,-5,-5,-5,-5,-5,-5
11355,-5,-5,-5,-5,-5,-5
11356,-5,-5,-5,-5,-5,-5
11357,-5,-5,-5,-5,-5,-5
11358,-5,-5,-5,-5,-5,-5
11359,-5,-5,-5,-5,-5,-5
11360,-5,-5,-5,-5,-5,-5
11361,-5,-5,-5,-5,-5,-5
11362,-5,-5,-5,-5,-5,-5
11363,-5,-5,-5,-5,-5,-5
11364,-5,-5,-5,-5,-5,-5
11365,-5,-5,-5,-5,-5,-5
11366,-5,-5,-5,-5,-5,-5
11367,-5,-5,-5,-5,-5,-5
11368,-5,-5,-5,-5,-5,-5
11369,-5,-5,-5,-5,-5,-5
11370,-5,-5,-5,-5,-5,-5
11371,108400,128200,146240,167600,166000,-5
11372,-5,-5,-5,-5,-5,-5
11373,-5,-5,-5,-5,-5,-5
11374,-5,-5,-5,-5,-5,-5
11375,-5,-5,-5,-5,-5,-5
11376,-5,-5,-5,-5,-5,-5
11377,-5,-5,-5,-5,-5,-5
11378,-5,-5,-5,-5,-5,-5
11379,-5,-5,-5,-5,-5,-5
11380,-5,-5,-5,-5,-5,-5
11381,113000,-5,-5,-5,-5,-5
11382,-5,-5,-5,-5,-5,-5
11383,-5,-5,-5,-5,-5,-5
11384,-5,-5,-5,-5,-5,-5
11385,-5,-5,-5,-5,-5,-5
11386,-5,-5,-5,-5,-5,-5
11387,-5,-5,-5,-5,-5,-5
11388,-5,-5,-5,-5,-5,-5
11389,-5,-5,-5,-5,-5,-5
11390,-5,-5,-5,-5,-5,-5
11391,-5,-5,-5,-5,-5,-5
11392,-5,-5,-5,-5,-5,-5
11393,-5,-5,-5,-5,-5,-5
11394,-5,-5,-5,-5,-5,-5
11395,-5,-5,-5,-5,-5,-5
11396,-5,-5,-5,-5,-5,-5
11397,-5,-5,-5,-5,-5,-5
11398,-5,-5,-5,-5,-5,-5
11399,-5,-5,-5,-5,-5,-5
11400,-5,-5,-5,-5,-5,-5
11401,-5,-5,-5,-5,-5,-5
11402,-5,-5,-5,-5,-5,-5
11403,-5,-5,-5,-5,-5,-5
11404,-5,-5,-5,-5,-5,-5
11405,-5,-5,-5,-5,-5,-5
11406,50000,50000,53500,54000,63000,60000
11407,-5,-5,-5,-5,-5,-5
11408,-5,-5,-5,-5,-5,-5
11409,-5,-5,-5,-5,-5,-5
11410,-5,-5,-5,-5,-5,-5
11411,-5,-5,-5,-5,-5,-5
11412,-5,-5,-5,-5,-5,-5
11413,-5,-5,-5,-5,-5,-5
11414,-5,-5,-5,-5,-5,-5
11415,-5,-5,-5,-5,-5,-5
11416,-5,-5,-5,-5,-5,-5
11417,-5,-5,-5,-5,-5,-5
11418,32200,67500,118352,109000,181000,128000
11419,-5,-5,-5,-5,-5,-5
11420,-5,-5,-5,-5,-5,-5
11421,-5,-5,-5,-5,-5,-5
11422,-5,-5,-5,-5,-5,-5
11423,-5,-5,-5,-5,-5,-5
11424,-5,-5,-5,-5,-5,-5
11425,-5,-5,-5,-5,-5,-5
11426,-5,-5,-5,120000,-2,-5
11427,-5,-5,-5,-5,-5,-5
11428,-5,-5,-5,-5,-5,-5
11429,-5,-5,-5,-5,-5,-5
11430,-5,-5,-5,-5,-5,-5
11431,-5,-5,-5,-5,-5,-5
11432,-5,-5,-5,-5,-5,-5
11433,-5,-5,-5,-5,-5,-5
11434,-5,-5,-5,-5,-5,-5
11435,-5,-5,-5,-5,-5,-5
11436,96000,94000,100000,111000,144000,128000
11437,-5,-5,-5,-5,-5,-5
11438,183000,184300,140000,64000,138560,120000
11439,-5,-5,-5,-5,-5,-5
11440,-5,-5,-5,-5,-5,-5
11441,28040,23236,33720,29460,56000,-2
11442,-5,-5,-5,-5,-5,-5
11443,-5,-5,-5,-5,-5,-5
11444,-5,-5,-5,-5,-5,-5
11445,-5,-5,-5,-5,-5,-5
11446,-5,-5,-5,-5,-5,-5
11447,-5,-5,-5,-5,-5,-5
11448,-5,-5,-5,-5,-5,-5
11449,-5,-5,-5,-5,-5,-5
11450,-5,-5,-5,-5,-5,-5
11451,-5,-5,-5,-5,-5,-5
11452,-5,-5,-5,-5,-5,-5
11453,-5,-5,-5,-5,-5,-5
11454,-5,-5,-5,-5,-5,-5
11455,-5,-5,-5,-5,-5,-5
11456,-5,-5,-5,-5,-5,-5
11457,-5,-5,-5,-5,-5,-5
11458,-5,-5,-5,-5,-5,-5
11459,-5,-5,-5,-5,-5,-5
11460,-5,-5,-5,-5,-5,-5
11461,-5,-5,-5,-5,-5,-5
11462,-5,-5,-5,-5,-5,-5
11463,-2,120050,75200,81000,80300,73900
11464,-5,-5,-5,-5,-5,-5
11465,-5,-5,-5,-5,-5,-5
11466,-5,-5,-5,-5,-5,-5
11467,75000,130000,70000,192000,150000,24000
11468,-5,-5,-5,-5,-5,-5
11469,-5,-5,-5,-5,-5,-5
11470,-5,-5,-5,-5,-5,-5
11471,-5,-5,-5,-5,-5,-5
11472,-5,-5,-5,-5,-5,-5
11473,-5,-5,-5,-5,-5,-5
11474,-5,-5,-5,-5,-5,-5
11475,-5,-5,-5,-5,-5,-5
11476,-5,-5,-5,-5,-5,-5
11477,-5,-5,-5,-5,-5,-5
11478,-5,-5,-5,-5,-5,-5
11479,-5,-5,-5,-5,-5,-5
11480,8521,183878,165000,76320,87000,47000
11481,-5,-5,-5,-5,-5,-5
11482,-5,-5,-5,-5,-5,-5
11483,-5,-5,-5,-5,-5,-5
11484,-5,-5,-5,-5,-5,-5
11485,-5,-5,-5,-5,-5,-5
11486,-5,-5,-5,-5,-5,-5
11487,-5,-5,-5,-5,-5,-5
11488,-5,-5,-5,-5,-5,-5
11489,-5,-5,-5,-5,-5,-5
11490,-5,-5,-5,-5,-5,-5
11491,-5,-5,-5,-5,-5,-5
11492,-5,-5,-5,-5,-5,-5
11493,-5,-5,-5,-5,-5,-5
