"C0000100","C0000200","C0005300","C0005400","C0005700","Y1755100","Y1756200","Y2036100","Y2037200","Y2267000","Y2360600"
666201,6662,1,1,1986,-7,-7,-7,-7,458,-7
666202,6662,1,1,1992,-7,-7,-7,-7,458,-7
666203,6662,1,1,1997,-7,-7,-7,-7,458,-7
666401,6664,3,1,1979,-7,-7,-7,-7,458,-7
666501,6665,2,2,1980,-7,-7,-7,-7,458,-7
666502,6665,2,2,1984,-7,-7,-7,-7,458,-7
666601,6666,2,1,1990,-7,-7,0,-7,458,-7
666701,6667,2,2,1984,-7,-7,32,4000,458,32
666702,6667,2,1,1987,-7,-7,-7,-7,458,-7
666801,6668,2,2,1987,-7,-7,30,7000,458,30
666802,6668,2,1,1990,-7,-7,-7,-7,458,99
666901,6669,2,2,1983,-7,-7,-7,-7,458,-7
666902,6669,2,2,1991,-7,-7,-7,-7,458,-7
666903,6669,2,2,1993,-7,-7,-7,-7,458,-7
667101,6671,2,1,1980,-7,-7,-7,-7,458,-7
667102,6671,2,1,1985,7,-7,-7,-7,458,-7
667103,6671,2,1,1989,-7,-7,-7,-7,458,-7
667104,6671,2,2,1990,-7,-7,-7,-7,458,32
667105,6671,2,1,1994,-7,-7,-7,-7,458,-7
667106,6671,2,1,1987,-7,-7,-7,-7,458,-7
667201,6672,2,1,1977,-7,-7,-7,-7,458,-7
667202,6672,2,2,1981,-7,-7,-7,-7,458,-7
667203,6672,2,2,1993,-7,-7,-7,-7,458,-7
667401,6674,1,2,1980,22,5000,22,-7,458,-7
667402,6674,1,1,1982,15,4500,99,-7,458,-7
667403,6674,1,2,1986,8,10000,8,9500,458,8
667501,6675,1,1,1982,15,6000,99,12000,458,99
667502,6675,1,1,1985,-7,-7,-7,-7,458,13
667503,6675,1,1,1988,-7,-7,-7,-7,458,30
667601,6676,1,1,1979,-7,-7,-7,-7,458,-7
667602,6676,1,1,1981,-7,-7,-7,-7,458,-7
667603,6676,1,1,1984,-7,-7,-7,-7,458,99
668401,6684,2,2,1976,-7,-7,-7,-7,458,7
668402,6684,2,2,1981,-7,-7,-7,-7,458,-7
668403,6684,2,2,1990,-7,-7,-7,-7,458,22
668501,6685,3,2,1980,-7,-7,-7,-7,458,-7
669201,6692,3,2,1986,-7,-7,-7,-7,458,-7
669202,6692,3,1,1988,-7,-7,-7,-7,458,-7
669301,6693,1,2,1987,13,-2,13,-2,458,13
669302,6693,1,1,1991,-7,-7,-7,-7,458,7
669401,6694,1,1,1978,-7,-7,-7,-7,458,-7
669501,6695,3,2,1983,-7,-7,-7,-7,458,-7
669502,6695,3,2,1989,-7,-7,-7,-7,458,-7
669901,6699,3,1,1983,-7,-7,-7,-7,458,-7
669902,6699,3,2,1988,-7,-7,-7,-7,458,-7
670301,6703,2,2,1990,-7,-7,99,3000,458,99
670302,6703,2,1,1991,-7,-7,-7,-7,458,-7
670303,6703,2,2,1996,-7,-7,-7,-7,458,-7
670401,6704,1,1,1980,-7,-7,-7,-7,458,-7
670402,6704,1,1,1988,-7,-7,-7,-7,458,-7
670403,6704,1,2,1989,-7,-7,-7,-7,458,-7
670701,6707,2,2,1992,-7,-7,-7,-7,458,-7
670702,6707,2,2,1993,-7,-7,-7,-7,458,-7
670703,6707,2,2,1995,-7,-7,-7,-7,458,-7
670801,6708,2,1,1998,-7,-7,-7,-7,458,-7
670901,6709,2,2,1981,-7,-7,-7,-7,458,99
670902,6709,2,2,1984,22,-7,7,1200,458,-7
670903,6709,2,1,1997,-7,-7,-7,-7,458,-7
671101,6711,1,1,1982,-7,-7,-7,-7,458,-7
671102,6711,1,1,1989,-7,-7,28,7000,458,-7
671201,6712,1,2,1989,-7,-7,-7,-7,458,99
671202,6712,1,2,1990,-7,-7,21,-7,458,99
671401,6714,3,1,1979,-7,-7,-7,-7,458,-7
671801,6718,2,1,2002,-7,-7,-7,-7,458,-7
672001,6720,2,2,1983,-7,-7,-7,-7,458,-7
672201,6722,2,1,1976,-7,-7,-7,-7,458,6
672501,6725,1,2,1987,-7,-7,6,2000,458,25
672502,6725,1,2,1993,-7,-7,-7,-7,458,-7
673001,6730,2,1,1982,-7,-7,-7,-7,458,9
673101,6731,2,2,1996,-7,-7,-7,-7,458,-7
673401,6734,2,2,1981,-7,-7,-7,-7,458,-7
673402,6734,2,1,1987,-7,-7,7,-7,458,7
673801,6738,1,1,1995,-7,-7,-7,-7,458,-7
673802,6738,1,1,1999,-7,-7,-7,-7,458,-7
674001,6740,1,2,1978,-7,-7,-7,-7,458,-7
674101,6741,1,2,1988,-7,-7,-7,-7,458,-7
674201,6742,1,1,1984,-7,-7,-7,-7,458,-7
674202,6742,1,2,1987,-7,-7,-7,-7,458,-7
674203,6742,1,1,1988,-7,-7,-7,-7,458,-7
674401,6744,1,2,1981,7,-7,7,-7,458,7
674402,6744,1,1,1983,-7,-7,-7,-7,458,-7
674501,6745,1,2,1986,8,1000,8,-7,458,-7
674502,6745,1,1,1989,-7,-7,-7,-7,458,-7
674701,6747,2,1,1982,-7,-7,-7,-7,458,-7
674702,6747,2,2,1984,-7,-7,-7,-7,458,-7
674901,6749,2,2,1979,-7,-7,30,-7,458,-7
674902,6749,2,1,1980,-7,-7,-7,-7,458,-7
674903,6749,2,1,1982,-7,-7,-7,-7,458,-7
674904,6749,2,1,1986,99,-7,-7,-7,458,-7
675201,6752,2,2,1980,-7,-7,-7,-7,458,-7
675202,6752,2,2,1987,30,-7,30,-7,458,30
675203,6752,2,2,1988,-7,-7,22,-7,458,99
675204,6752,2,2,1995,-7,-7,-7,-7,458,-7
675205,6752,2,2,1997,-7,-7,-7,-7,458,-7
675301,6753,2,2,1985,22,-7,22,-7,458,21
675302,6753,2,1,1996,-7,-7,-7,-7,458,-7
675501,6755,2,1,1983,-7,-7,-7,-7,458,-7
675502,6755,2,2,1989,-7,-7,-7,-7,458,-7
675601,6756,2,1,1981,-7,-7,-7,-7,458,-7
675602,6756,2,2,1983,-7,-7,-7,-7,458,-7
675701,6757,2,1,1981,15,-7,-7,-7,458,-7
675801,6758,2,1,1978,10,-7,-7,-7,458,-7
675802,6758,2,1,1981,-7,-7,25,-7,458,-7
676101,6761,2,1,1979,-7,-7,-7,-7,458,-7
676301,6763,1,1,2000,-7,-7,-7,-7,458,-7
676501,6765,1,1,1987,-7,-7,-7,-7,458,-7
676502,6765,1,1,1994,-7,-7,-7,-7,458,-7
676701,6767,3,2,1987,-7,-7,-7,-7,458,-7
676702,6767,3,1,1989,-7,-7,-7,-7,458,-7
677201,6772,1,1,1979,-7,-7,-7,-7,458,-7
677202,6772,1,2,1981,-7,-7,-7,-7,458,-7
677301,6773,1,1,1978,-7,-7,-7,-7,458,-7
677302,6773,1,1,1983,-7,-7,-7,-7,458,-7
677303,6773,1,1,1988,-7,-7,-7,-7,458,-7
677401,6774,1,2,1982,-7,-7,-7,-7,458,-7
677402,6774,1,2,1984,7,-7,7,-7,458,7
677403,6774,1,1,1986,13,-7,13,-7,458,-7
677404,6774,1,1,1989,-7,-7,-7,-7,458,-7
677405,6774,1,2,1991,-7,-7,-7,-7,458,-7
677701,6777,1,2,1982,-7,-7,-7,-7,458,-7
677702,6777,1,1,1984,-7,-7,-7,-7,458,-7
678001,6780,1,1,1986,-7,-7,-7,-7,458,-7
678002,6780,1,2,2005,-7,-7,-7,-7,458,-7
678301,6783,1,2,1982,99,-7,0,-7,458,22
678302,6783,1,1,1988,-7,-7,-7,-7,458,-7
678701,6787,1,1,1975,-7,-7,-7,-7,458,-7
678702,6787,1,1,1976,-7,-7,-7,-7,458,-7
678703,6787,1,1,1978,-7,-7,-7,-7,458,-7
678704,6787,1,2,1990,-7,-7,-7,-7,458,99
678801,6788,1,2,1979,-7,-7,-7,-7,458,-7
678802,6788,1,2,1981,-7,-7,-7,-7,458,-7
678803,6788,1,1,1991,-7,-7,-7,-7,458,-7
678804,6788,1,2,1997,-7,-7,-7,-7,458,-7
679701,6797,1,2,1978,-7,-7,-7,-7,458,-7
680701,6807,1,2,1980,-7,-7,-7,-7,458,-7
680702,6807,1,1,1985,7,-7,-7,-7,458,9
680703,6807,1,2,1988,-7,-7,-7,-7,458,-7
681001,6810,1,1,1981,-7,-7,-7,-7,458,-7
681401,6814,2,1,1986,-7,-7,-7,-7,458,-7
681601,6816,1,2,1985,15,-7,9,-7,458,21
681602,6816,1,2,1986,15,-7,15,-7,458,-2
681701,6817,1,2,1993,-7,-7,-7,-7,458,-7
681702,6817,1,1,1994,-7,-7,-7,-7,458,-7
682501,6825,1,2,1976,-7,-7,-7,-7,458,-7
682502,6825,1,2,1985,-7,-7,-7,-7,458,7
682601,6826,1,1,1997,-7,-7,-7,-7,458,-7
682602,6826,1,1,2000,-7,-7,-7,-7,458,-7
682801,6828,1,1,1972,33,-7,-7,-7,458,-7
682802,6828,1,2,1974,-7,-7,-7,-7,458,-7
682803,6828,1,1,1977,-7,-7,-7,-7,458,-7
682901,6829,1,2,1982,22,-7,22,-7,458,-7
682902,6829,1,1,1986,7,-7,99,-7,458,99
682903,6829,1,2,1995,-7,-7,-7,-7,458,-7
683201,6832,1,2,1981,22,3000,-7,-7,458,-7
683202,6832,1,2,1982,30,-7,-7,-7,458,-7
683501,6835,1,2,1996,-7,-7,-7,-7,458,-7
683901,6839,2,2,1989,-7,-7,4,7000,458,4
683902,6839,2,1,1991,-7,-7,-7,-7,458,9
683903,6839,2,1,1994,-7,-7,-7,-7,458,-7
684201,6842,2,2,1989,-7,-7,28,-2,458,99
684202,6842,2,1,1992,-7,-7,-7,-7,458,-7
684203,6842,2,1,1994,-7,-7,-7,-7,458,-7
684501,6845,2,2,1980,-7,-7,-7,-7,458,-7
684502,6845,2,2,1981,-7,-7,-7,-7,458,-7
684503,6845,2,2,1983,-7,-7,-7,-7,458,-7
684701,6847,2,2,1981,10,-7,-7,-7,458,-7
684702,6847,2,1,1984,-7,-7,-7,-7,458,-7
684703,6847,2,1,1985,-7,-7,-7,-7,458,-7
684704,6847,2,1,1988,-7,-7,-7,-7,458,-7
684705,6847,2,1,1993,-7,-7,-7,-7,458,-7
685201,6852,2,1,1997,-7,-7,-7,-7,458,-7
685202,6852,2,2,2002,-7,-7,-7,-7,458,-7
685401,6854,2,2,1982,7,18500,7,-7,458,-7
685402,6854,2,2,1982,14,-7,-7,-7,458,-7
685601,6856,1,2,1985,-7,-7,-7,-7,458,-7
685602,6856,1,2,1990,-7,-7,-7,-7,458,-7
685603,6856,1,2,1992,-7,-7,-7,-7,458,-7
685801,6858,2,2,1978,-7,-7,-7,-7,458,-7
685802,6858,2,2,1979,-7,-7,22,-7,458,-7
685803,6858,2,1,1980,-7,-7,-7,-7,458,-7
685804,6858,2,1,1981,10,-7,-7,-7,458,10
685805,6858,2,2,1983,-7,-7,-7,-7,458,-7
685806,6858,2,2,1984,-7,-7,-7,-7,458,-7
686201,6862,2,2,1978,-7,-7,-7,-7,458,-7
686202,6862,2,2,1985,-7,-7,-7,-7,458,-7
686203,6862,2,2,1990,-7,-7,-7,-7,458,-7
686204,6862,2,2,1997,-7,-7,-7,-7,458,-7
686601,6866,2,1,1975,-7,-7,-7,-7,458,-7
687001,6870,2,2,1991,-7,-7,-7,-7,458,-7
687002,6870,2,1,1993,-7,-7,-7,-7,458,-7
687501,6875,1,1,1985,-7,-7,-7,-7,458,-7
687601,6876,2,1,1986,-7,-7,-7,-7,458,-7
687602,6876,2,1,1989,-7,-7,9,-7,458,7
688001,6880,1,1,1990,-7,-7,-7,-7,458,-7
688002,6880,1,1,1993,-7,-7,-7,-7,458,-7
688101,6881,2,2,1985,31,6000,31,6000,458,15
688102,6881,2,1,1992,-7,-7,-7,-7,458,-7
688103,6881,2,2,1999,-7,-7,-7,-7,458,-7
688501,6885,1,1,1985,-7,-7,-7,-7,458,-7
688502,6885,1,1,1994,-7,-7,-7,-7,458,-7
688701,6887,1,2,1998,-7,-7,-7,-7,458,-7
689001,6890,1,1,1980,7,-7,-7,-7,458,-7
689002,6890,1,2,1988,-7,-7,31,-7,458,31
689101,6891,1,1,1986,13,4000,13,-7,458,-7
689102,6891,1,2,1990,-7,-7,0,-7,458,7
690101,6901,2,1,1990,-7,-7,-7,-7,458,-7
690501,6905,2,2,1998,-7,-7,-7,-7,458,-7
691301,6913,2,1,1990,-7,-7,-7,-7,458,22
691302,6913,2,1,1993,-7,-7,-7,-7,458,-7
691303,6913,2,1,1999,-7,-7,-7,-7,458,-7
691501,6915,1,1,2000,-7,-7,-7,-7,458,-7
691601,6916,3,2,1975,-7,-7,-7,-7,458,-7
691602,6916,3,2,1976,-7,-7,-7,-7,458,-7
691603,6916,3,1,1978,-7,-7,-7,-7,458,-7
691604,6916,3,1,1979,-7,-7,-7,-7,458,-7
691701,6917,3,1,1980,-7,-7,-7,-7,458,-7
691702,6917,3,2,1987,-7,-7,-7,-7,458,-7
691901,6919,3,2,1983,-7,-7,-7,-7,458,-7
691902,6919,3,1,1987,-7,-7,-7,-7,458,-7
692001,6920,3,1,1980,-7,-7,-7,-7,458,-7
692002,6920,3,2,1981,-7,-7,-7,-7,458,-7
692003,6920,3,2,1983,-7,-7,-7,-7,458,-7
692004,6920,3,1,1987,-7,-7,-7,-7,458,-7
693001,6930,1,1,1980,-7,-7,-7,-7,458,-7
693002,6930,1,2,1984,-7,-7,-7,-7,458,22
693003,6930,1,1,1987,-7,-7,-7,-7,458,-7
693101,6931,1,1,1981,-7,-7,-7,-7,458,-7
693301,6933,2,1,1990,-7,-7,-7,-7,458,-7
693701,6937,3,2,1987,-7,-7,-7,-7,458,-7
693702,6937,3,2,1988,-7,-7,-7,-7,458,-7
693901,6939,1,2,1991,-7,-7,-7,-7,458,22
693902,6939,1,2,1995,-7,-7,-7,-7,458,-7
694001,6940,1,1,1986,22,-7,21,-7,458,6
694002,6940,1,1,1989,-7,-7,0,-7,458,11
694301,6943,3,2,1976,-7,-7,-7,-7,458,-7
694302,6943,3,1,1977,-7,-7,-7,-7,458,-7
694501,6945,3,2,1984,-7,-7,-7,-7,458,-7
694502,6945,3,2,1988,-7,-7,-7,-7,458,-7
694801,6948,2,2,1979,-7,-7,-7,-7,458,-7
694802,6948,2,2,1985,-7,-7,-7,-7,458,-7
695001,6950,2,1,1981,-7,-7,7,-7,458,7
695002,6950,2,1,1986,7,-2,7,-7,458,7
695003,6950,2,1,2000,-7,-7,-7,-7,458,-7
695101,6951,1,1,1991,-7,-7,-7,-7,458,-7
695102,6951,1,1,1994,-7,-7,-7,-7,458,-7
695201,6952,2,1,1982,-7,-7,-7,-7,458,-7
695202,6952,2,2,1985,10,-7,10,-7,458,-7
695301,6953,2,1,1985,-7,-7,-7,-7,458,-7
695302,6953,2,1,1987,10,-7,-7,-7,458,-7
695303,6953,2,2,1992,-7,-7,-7,-7,458,-7
695304,6953,2,2,1998,-7,-7,-7,-7,458,-7
695601,6956,3,2,1982,-7,-7,-7,-7,458,-7
695602,6956,3,2,1983,-7,-7,-7,-7,458,-7
695603,6956,3,2,1986,-7,-7,-7,-7,458,-7
695701,6957,2,2,1989,-7,-7,0,8000,458,-7
695702,6957,2,2,1991,-7,-7,-7,-7,458,-7
696201,6962,2,2,1979,-7,-7,-7,-7,458,-7
696202,6962,2,2,1983,-7,-7,-7,-7,458,-7
696203,6962,2,1,1981,-7,-7,-7,-7,458,-7
696301,6963,3,1,1980,-7,-7,-7,-7,458,-7
696302,6963,3,2,1982,-7,-7,-7,-7,458,-7
696303,6963,3,1,1987,-7,-7,-7,-7,458,-7
696501,6965,3,2,1982,-7,-7,-7,-7,458,-7
696502,6965,3,2,1983,-7,-7,-7,-7,458,-7
696503,6965,3,1,1984,-7,-7,-7,-7,458,-7
696601,6966,2,1,1982,-7,-7,-7,-7,458,-7
696602,6966,2,1,1992,-7,-7,-7,-7,458,-7
696603,6966,2,2,1997,-7,-7,-7,-7,458,-7
696701,6967,2,2,1978,-7,-7,-7,-7,458,-7
696702,6967,2,1,1982,-7,-7,-7,-7,458,-7
696703,6967,2,2,1987,-7,-7,-7,-7,458,-7
696704,6967,2,2,1989,-7,-7,-7,-7,458,20
696705,6967,2,2,1990,-7,-7,-7,-7,458,-7
696706,6967,2,2,1992,-7,-7,-7,-7,458,-7
696801,6968,2,2,1996,-7,-7,-7,-7,458,-7
697001,6970,2,1,1975,-7,-7,-7,-7,458,-7
697002,6970,2,2,1994,-7,-7,-7,-7,458,-7
697101,6971,2,2,1981,7,-7,-7,-7,458,10
697102,6971,2,1,1987,99,-7,7,-2,458,8
697103,6971,2,1,1993,-7,-7,-7,-7,458,-7
698301,6983,3,2,1986,-7,-7,-7,-7,458,-7
698302,6983,3,2,1988,-7,-7,-7,-7,458,-7
698901,6989,2,2,1979,9,3000,99,3000,458,-7
698902,6989,2,1,1983,-7,-7,-7,-7,458,-7
699201,6992,2,2,1984,-7,-7,-7,-7,458,-7
699202,6992,2,2,1986,-7,-7,10,-7,458,-7
699203,6992,2,1,1989,-7,-7,-7,-7,458,-7
699401,6994,2,1,1977,-7,-7,-7,-7,458,-7
699501,6995,2,2,1977,-7,-7,-7,-7,458,22
699502,6995,2,2,1979,-7,-7,-7,-7,458,-7
699503,6995,2,2,1981,-7,-7,-7,-7,458,-7
699504,6995,2,1,1976,-7,-7,-7,-7,458,-7
700001,7000,2,1,1983,-7,-7,-7,-7,458,-7
700002,7000,2,2,1985,-7,-7,-7,-7,458,-7
700003,7000,2,2,1988,-7,-7,-7,-7,458,99
700004,7000,2,2,1992,-7,-7,-7,-7,458,-7
700201,7002,2,1,1980,-7,-7,-7,-7,458,-7
700202,7002,2,2,1987,31,2000,31,2500,458,31
700203,7002,2,1,1988,-7,-7,-7,-7,458,-7
700601,7006,3,2,1977,-7,-7,-7,-7,458,-7
700602,7006,3,2,1980,-7,-7,-7,-7,458,-7
700603,7006,3,1,1983,-7,-7,-7,-7,458,-7
701201,7012,3,2,1977,-7,-7,-7,-7,458,-7
701501,7015,3,2,1975,-7,-7,-7,-7,458,-7
701502,7015,3,2,1976,-7,-7,-7,-7,458,-7
701503,7015,3,1,1979,-7,-7,-7,-7,458,-7
701504,7015,3,1,1983,-7,-7,-7,-7,458,-7
701601,7016,3,1,1986,-7,-7,-7,-7,458,-7
701901,7019,3,2,1984,-7,-7,-7,-7,458,-7
701902,7019,3,2,1985,-7,-7,-7,-7,458,-7
702001,7020,3,2,1983,-7,-7,-7,-7,458,-7
702101,7021,3,2,1989,-7,-7,-7,-7,458,-7
702201,7022,3,1,1982,-7,-7,-7,-7,458,-7
702202,7022,3,2,1980,-7,-7,-7,-7,458,-7
702203,7022,3,2,1985,-7,-7,-7,-7,458,-7
702801,7028,3,1,1984,-7,-7,-7,-7,458,-7
702802,7028,3,1,1988,-7,-7,-7,-7,458,-7
703001,7030,3,2,1984,-7,-7,-7,-7,458,-7
703101,7031,3,2,1983,-7,-7,-7,-7,458,-7
703102,7031,3,1,1987,-7,-7,-7,-7,458,-7
703201,7032,3,2,1981,-7,-7,-7,-7,458,-7
703401,7034,3,2,1985,-7,-7,-7,-7,458,-7
703402,7034,3,2,1988,-7,-7,-7,-7,458,-7
703403,7034,3,2,1990,-7,-7,-7,-7,458,-7
703801,7038,3,1,1984,-7,-7,-7,-7,458,-7
703802,7038,3,2,1986,-7,-7,-7,-7,458,-7
703901,7039,3,1,1983,-7,-7,-7,-7,458,-7
703902,7039,3,1,1985,-7,-7,-7,-7,458,-7
703903,7039,3,2,1989,-7,-7,-7,-7,458,-7
704201,7042,3,1,1978,-7,-7,-7,-7,458,-7
704501,7045,3,2,1976,-7,-7,-7,-7,458,-7
704502,7045,3,2,1978,-7,-7,-7,-7,458,-7
704503,7045,3,1,1979,-7,-7,-7,-7,458,-7
704601,7046,1,2,1983,-7,-7,6,-7,458,-7
704602,7046,1,1,1984,99,-7,-7,-7,458,-7
704603,7046,1,1,1989,-7,-7,-7,-7,458,7
704801,7048,1,1,2004,-7,-7,-7,-7,458,-7
704901,7049,1,2,1980,-7,-7,-7,-7,458,-7
704902,7049,1,2,1985,-7,-7,7,5300,458,7
704903,7049,1,1,1999,-7,-7,-7,-7,458,-7
704904,7049,1,2,2003,-7,-7,-7,-7,458,-7
705101,7051,3,1,1979,-7,-7,-7,-7,458,-7
705201,7052,3,2,1984,-7,-7,-7,-7,458,-7
705301,7053,3,2,1975,-7,-7,-7,-7,458,-7
705302,7053,3,1,1976,-7,-7,-7,-7,458,-7
705303,7053,3,1,1978,-7,-7,-7,-7,458,-7
705304,7053,3,1,1984,-7,-7,-7,-7,458,-7
705305,7053,3,2,1988,-7,-7,-7,-7,458,-7
705401,7054,1,2,1981,-7,-7,-7,-7,458,-7
705501,7055,3,1,1984,-7,-7,-7,-7,458,-7
705801,7058,3,2,1980,-7,-7,-7,-7,458,-7
706401,7064,2,2,1981,-7,-7,-7,-7,458,9
706402,7064,2,1,1993,-7,-7,-7,-7,458,-7
706501,7065,2,1,1978,-7,-7,-7,-7,458,-7
706502,7065,2,1,1987,-7,-7,-7,-7,458,-7
706503,7065,2,1,1987,-7,-7,-7,-7,458,-7
706601,7066,1,2,1976,-7,-7,-7,-7,458,-7
706602,7066,1,2,1977,8,-7,99,-7,458,99
706603,7066,1,2,1979,99,-7,99,15300,458,-7
706604,7066,1,1,1980,-7,-7,-7,-7,458,-7
706605,7066,1,2,1981,7,1500,8,7500,458,-7
707301,7073,2,2,1985,22,-7,26,-7,458,-7
707302,7073,2,1,1989,-7,-7,-7,-7,458,9
707303,7073,2,1,1991,-7,-7,-7,-7,458,-7
707401,7074,2,2,1978,8,-7,8,-7,458,-7
707402,7074,2,2,1986,-7,-7,-7,-7,458,-7
707501,7075,2,2,1986,8,3000,8,-7,458,7
707502,7075,2,2,1989,-7,-7,6,16000,458,30
707701,7077,2,1,1979,-7,-7,-7,-7,458,-7
707702,7077,2,2,1982,-7,-7,-7,-7,458,-7
707703,7077,2,2,1983,-7,-7,7,20000,458,7
708101,7081,2,2,1986,-7,-7,22,-7,458,22
708102,7081,2,1,1992,-7,-7,-7,-7,458,-7
708401,7084,2,1,1985,99,-7,16,-7,458,16
708402,7084,2,1,1987,99,-7,11,-7,458,17
708403,7084,2,2,1989,-7,-7,30,10000,458,30
708501,7085,2,1,1979,-7,-7,-7,-7,458,-7
708502,7085,2,1,1980,99,-7,-7,-7,458,-7
708503,7085,2,1,1986,-7,-7,-7,-7,458,-7
708601,7086,2,1,1990,-7,-7,7,-7,458,7
708602,7086,2,1,1991,-7,-7,-7,-7,458,99
708603,7086,2,1,1994,-7,-7,-7,-7,458,-7
708801,7088,2,1,1978,-7,-7,-7,-7,458,-7
708802,7088,2,1,1980,-7,-7,-7,-7,458,-7
708803,7088,2,1,1984,-7,-7,-7,-7,458,-7
708901,7089,2,1,1977,-7,-7,-7,-7,458,-7
708902,7089,2,2,1980,10,-7,-7,-7,458,-7
708903,7089,2,1,1982,-7,-7,-7,-7,458,-7
708904,7089,2,2,1991,-7,-7,-7,-7,458,-7
708905,7089,2,1,1994,-7,-7,-7,-7,458,-7
709201,7092,2,2,1978,25,2000,99,3500,458,-7
709401,7094,2,1,1974,-7,-7,-7,-7,458,-7
709402,7094,2,2,1979,-7,-7,-7,-7,458,-7
709403,7094,2,2,1982,-7,-7,-7,-7,458,-7
709701,7097,2,2,1974,-7,-7,30,3000,458,-7
709801,7098,3,2,1976,-7,-7,-7,-7,458,-7
709802,7098,3,2,1985,-7,-7,-7,-7,458,-7
710201,7102,2,1,1986,99,-2,15,-7,458,8
710202,7102,2,2,1987,-7,-7,30,3000,458,30
710501,7105,2,1,1981,-7,-7,9,900,458,9
710502,7105,2,1,1990,-7,-7,0,-7,458,7
710601,7106,2,2,1997,-7,-7,-7,-7,458,-7
711101,7111,3,2,1986,-7,-7,-7,-7,458,-7
711102,7111,3,2,1986,-7,-7,-7,-7,458,-7
711501,7115,2,1,1983,7,-7,-7,-7,458,7
711502,7115,2,1,1985,7,5400,8,-7,458,-7
711601,7116,2,2,1976,12,-7,32,-7,458,22
711602,7116,2,1,1980,13,-7,-7,-7,458,-7
711603,7116,2,1,1981,17,-7,25,-7,458,17
711801,7118,2,1,1998,-7,-7,-7,-7,458,-7
712001,7120,2,2,1986,22,2800,22,2000,458,27
712301,7123,2,2,1986,99,8000,-7,-7,458,-7
712302,7123,2,2,1988,-7,-7,-7,-7,458,-7
712303,7123,2,2,1995,-7,-7,-7,-7,458,-7
712401,7124,2,1,1975,7,-7,7,-7,458,-7
712402,7124,2,1,1985,-7,-7,-7,-7,458,-7
712601,7126,2,1,1978,-7,-7,-7,-7,458,-7
712602,7126,2,1,1979,-7,-7,-7,-7,458,-7
712603,7126,2,2,1981,22,11000,-7,-7,458,-7
712701,7127,2,1,1981,-7,-7,-7,-7,458,-7
712702,7127,2,1,1983,-7,-7,-7,-7,458,-7
712703,7127,2,2,1985,21,-7,28,-7,458,21
712704,7127,2,1,1997,-7,-7,-7,-7,458,-7
712801,7128,2,1,1979,-7,-7,-7,-7,458,-7
712802,7128,2,2,1981,7,-7,7,-7,458,32
713001,7130,2,2,1978,-7,-7,21,-7,458,-7
713002,7130,2,2,1983,-7,-7,7,12000,458,7
713701,7137,2,1,1993,-7,-7,-7,-7,458,-7
713702,7137,2,2,1994,-7,-7,-7,-7,458,-7
713801,7138,2,1,1975,-7,-7,-7,-7,458,-7
713802,7138,2,1,1977,-7,-7,-7,-7,458,-7
713803,7138,2,1,1985,22,-7,-7,-7,458,-7
713901,7139,2,1,1984,7,-7,-7,-7,458,10
713902,7139,2,2,1985,22,-7,-7,-7,458,-7
713903,7139,2,2,1987,-7,-7,-7,-7,458,-7
714401,7144,1,2,1980,-7,-7,-7,-7,458,-7
714402,7144,1,1,1987,-7,-7,-7,-7,458,-7
714601,7146,2,1,1986,15,11000,99,28000,458,15
714602,7146,2,2,1991,-7,-7,-7,-7,458,30
714701,7147,2,1,1991,-7,-7,-7,-7,458,-7
714801,7148,2,1,1984,8,-7,-7,-7,458,-7
714802,7148,2,2,1986,99,11000,6,5000,458,99
715201,7152,2,1,1983,-7,-7,-7,-7,458,-7
715202,7152,2,1,1986,-7,-7,-7,-7,458,-7
715203,7152,2,1,1990,-7,-7,19,-7,458,21
715204,7152,2,2,1994,-7,-7,-7,-7,458,-7
715301,7153,2,2,1982,-7,-7,-7,-7,458,22
715302,7153,2,2,1989,-7,-7,21,-7,458,-7
715601,7156,2,1,1983,-7,-7,-7,-7,458,10
715602,7156,2,1,1985,-7,-7,-7,-7,458,-7
715603,7156,2,1,1990,-7,-7,-7,-7,458,7
715701,7157,2,1,1976,-7,-7,-7,-7,458,-7
715702,7157,2,1,1982,-7,-7,-7,-7,458,-7
715801,7158,2,1,1975,-7,-7,-7,-7,458,-7
715802,7158,2,1,1977,-7,-7,-7,-7,458,-7
715803,7158,2,2,1980,-7,-7,-7,-7,458,7
715804,7158,2,1,1991,-7,-7,-7,-7,458,7
715805,7158,2,1,1995,-7,-7,-7,-7,458,-7
716001,7160,2,1,1988,-7,-7,-7,-7,458,-7
716301,7163,2,1,1978,-7,-7,-7,-7,458,-7
716302,7163,2,2,1984,12,5000,12,-7,458,12
716303,7163,2,1,1988,-7,-7,12,-7,458,-7
716304,7163,2,1,1991,-7,-7,-7,-7,458,13
716601,7166,2,2,1992,-7,-7,-7,-7,458,-7
716602,7166,2,2,1994,-7,-7,-7,-7,458,-7
716701,7167,3,2,1974,-7,-7,-7,-7,458,-7
716702,7167,3,2,1984,-7,-7,-7,-7,458,-7
716901,7169,3,2,1974,-7,-7,-7,-7,458,-7
716902,7169,3,1,1976,-7,-7,-7,-7,458,-7
716903,7169,3,2,1976,-7,-7,-7,-7,458,-7
716904,7169,3,2,1980,-7,-7,-7,-7,458,-7
717001,7170,2,2,1977,-7,-7,-7,-7,458,-7
